buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.2377269338726418,4050,4050.0,40.39664053916931
4100.0,82.0,50.0,0.0,65.38483842666236,4100,4100.0,41.161346435546875
4150.0,83.0,50.0,0.0,71.58697887296059,4150,4150.0,41.85979986190796
4200.0,84.0,50.0,0.0,59.7435458429397,4200,4200.0,42.69671273231506
4250.0,85.0,50.0,0.0,63.40171979438411,4250,4250.0,43.48533582687378
4300.0,86.0,50.0,0.0,68.40588332765772,4300,4300.0,44.21626853942871
4350.0,87.0,50.0,0.0,76.0351193704734,4350,4350.0,44.87386155128479
4400.0,88.0,50.0,0.0,80.8148256903926,4400,4400.0,45.49256134033203
4450.0,89.0,50.0,0.0,65.52995895690866,4450,4450.0,46.2555730342865
4500.0,90.0,50.0,0.0,60.123443375819974,4500,4500.0,47.08719754219055
4550.0,91.0,50.0,0.0,71.47094747862502,4550,4550.0,47.786784648895264
4600.0,92.0,50.0,0.0,74.43128258128996,4600,4600.0,48.45854640007019
4650.0,93.0,50.0,0.0,64.62650314295628,4650,4650.0,49.23222494125366
4700.0,94.0,50.0,0.0,66.11896262862626,4700,4700.0,49.98843955993652
4750.0,95.0,50.0,0.0,61.46939605786088,4750,4750.0,50.80185413360596
4800.0,96.0,50.0,0.0,56.28462011440221,4800,4800.0,51.69019865989685
4850.0,97.0,50.0,0.0,58.07366152958316,4850,4850.0,52.55117607116699
4900.0,98.0,50.0,0.0,69.25563350606909,4900,4900.0,53.27313995361328
4950.0,99.0,50.0,0.0,74.31209597719702,4950,4950.0,53.94598031044006
5000.0,100.0,50.0,0.0,59.911490545269324,5000,5000.0,54.78054618835449
