buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.2430491279942961,4050,4050.0,40.22367978096008
4100.0,82.0,50.0,0.0,75.56833393810044,4100,4100.0,40.88533282279968
4150.0,83.0,50.0,0.0,74.14007109436177,4150,4150.0,41.55973410606384
4200.0,84.0,50.0,0.0,71.40283636316589,4200,4200.0,42.2599880695343
4250.0,85.0,50.0,0.0,78.43330267787118,4250,4250.0,42.89747333526611
4300.0,86.0,50.0,0.0,69.68194507852523,4300,4300.0,43.61502003669739
4350.0,87.0,50.0,0.0,76.09065342874756,4350,4350.0,44.27213144302368
4400.0,88.0,50.0,0.0,76.95583744964014,4400,4400.0,44.92185568809509
4450.0,89.0,50.0,0.0,71.45589783603474,4450,4450.0,45.621588945388794
4500.0,90.0,50.0,0.0,73.1524757545199,4500,4500.0,46.305094718933105
4550.0,91.0,50.0,0.0,78.17315459307616,4550,4550.0,46.944701194763184
4600.0,92.0,50.0,0.0,77.09834197272158,4600,4600.0,47.59322381019592
4650.0,93.0,50.0,0.0,82.96270509232245,4650,4650.0,48.19590520858765
4700.0,94.0,50.0,0.0,80.05811714054812,4700,4700.0,48.82045221328735
4750.0,95.0,50.0,0.0,71.19002284908504,4750,4750.0,49.522799253463745
4800.0,96.0,50.0,0.0,65.24232797121955,4800,4800.0,50.28917407989502
4850.0,97.0,50.0,0.0,76.51158718113362,4850,4850.0,50.942670822143555
4900.0,98.0,50.0,0.0,73.06192638177019,4900,4900.0,51.627023458480835
4950.0,99.0,50.0,0.0,74.69394442347007,4950,4950.0,52.29642176628113
5000.0,100.0,50.0,0.0,72.06566744225285,5000,5000.0,52.990236043930054
5050.0,101.0,50.0,0.0,68.02821360543511,5050,5050.0,53.72522592544556
5100.0,102.0,50.0,0.0,73.33496754367346,5100,5100.0,54.40702962875366
5150.0,103.0,50.0,0.0,75.10366742194637,5150,5150.0,55.072776317596436
5200.0,104.0,50.0,0.0,70.40586357427046,5200,5200.0,55.78294563293457
5250.0,105.0,50.0,0.0,63.32261727800117,5250,5250.0,56.572553396224976
5300.0,106.0,50.0,0.0,74.38655931942473,5300,5300.0,57.2447190284729
5350.0,107.0,50.0,0.0,66.3217049483095,5350,5350.0,57.998621463775635
5400.0,108.0,50.0,0.0,76.69208622096325,5400,5400.0,58.65057992935181
5450.0,109.0,50.0,0.0,79.32564846948907,5450,5450.0,59.2808940410614
5500.0,110.0,50.0,0.0,85.00071132778349,5500,5500.0,59.86912560462952
5550.0,111.0,50.0,0.0,74.85257217913346,5550,5550.0,60.537105560302734
5600.0,112.0,50.0,0.0,69.48763130288646,5600,5600.0,61.25665903091431
5650.0,113.0,50.0,0.0,71.54111661550785,5650,5650.0,61.95555925369263
5700.0,114.0,50.0,0.0,75.49887929911013,5700,5700.0,62.61782240867615
5750.0,115.0,50.0,0.0,73.26062298106855,5750,5750.0,63.30031728744507
5800.0,116.0,50.0,0.0,73.08705790675297,5800,5800.0,63.98443388938904
5850.0,117.0,50.0,0.0,73.9930860113455,5850,5850.0,64.66017317771912
5900.0,118.0,50.0,0.0,75.25137592030032,5900,5900.0,65.32461380958557
5950.0,119.0,50.0,0.0,70.00907681845996,5950,5950.0,66.03880786895752
6000.0,120.0,50.0,0.0,80.91285618656836,6000,6000.0,66.65675735473633
6050.0,121.0,50.0,0.0,78.71858288293326,6050,6050.0,67.2919328212738
6100.0,122.0,50.0,0.0,77.2261010458094,6100,6100.0,67.93938374519348
6150.0,123.0,50.0,0.0,80.50481343200504,6150,6150.0,68.56046605110168
6200.0,124.0,50.0,0.0,76.85084614087934,6200,6200.0,69.21107792854309
6250.0,125.0,50.0,0.0,71.94474824250725,6250,6250.0,69.90605664253235
6300.0,126.0,50.0,0.0,76.61596083041736,6300,6300.0,70.5586633682251
6350.0,127.0,50.0,0.0,71.73630319030669,6350,6350.0,71.25566148757935
6400.0,128.0,50.0,0.0,67.80816691304759,6400,6400.0,71.99303698539734
6450.0,129.0,50.0,0.0,64.47589538752523,6450,6450.0,72.76852202415466
6500.0,130.0,50.0,0.0,63.4693007291631,6500,6500.0,73.5563051700592
6550.0,131.0,50.0,0.0,70.268872040176,6550,6550.0,74.2678587436676
6600.0,132.0,50.0,0.0,81.0378899062007,6600,6600.0,74.88485455513
6650.0,133.0,50.0,0.0,83.33261808373507,6650,6650.0,75.48486089706421
6700.0,134.0,50.0,0.0,77.23070826879494,6700,6700.0,76.13227248191833
6750.0,135.0,50.0,0.0,78.22966819521159,6750,6750.0,76.77141666412354
6800.0,136.0,50.0,0.0,72.96149672601621,6800,6800.0,77.45671057701111
6850.0,137.0,50.0,0.0,71.21973550425147,6850,6850.0,78.1587643623352
6900.0,138.0,50.0,0.0,75.2559665725527,6900,6900.0,78.82316446304321
6950.0,139.0,50.0,0.0,79.09984339592468,6950,6950.0,79.45527791976929
7000.0,140.0,50.0,0.0,79.14378443656125,7000,7000.0,80.08704137802124
7050.0,141.0,50.0,0.0,74.4026313278009,7050,7050.0,80.75906085968018
7100.0,142.0,50.0,0.0,77.56608821180775,7100,7100.0,81.40367341041565
7150.0,143.0,50.0,0.0,72.19024899872119,7150,7150.0,82.09628915786743
7200.0,144.0,50.0,0.0,74.9081307829029,7200,7200.0,82.76377463340759
7250.0,145.0,50.0,0.0,71.36493149361046,7250,7250.0,83.46440052986145
7300.0,146.0,50.0,0.0,66.95410895073563,7300,7300.0,84.211181640625
7350.0,147.0,50.0,0.0,72.63316847457158,7350,7350.0,84.8995726108551
7400.0,148.0,50.0,0.0,79.81126783397568,7400,7400.0,85.52605175971985
7450.0,149.0,50.0,0.0,79.77780998584494,7450,7450.0,86.15279340744019
7500.0,150.0,50.0,0.0,72.38310216943735,7500,7500.0,86.8435628414154
7550.0,151.0,50.0,0.0,70.99192944245416,7550,7550.0,87.5478687286377
7600.0,152.0,50.0,0.0,72.58927279612165,7600,7600.0,88.23667645454407
7650.0,153.0,50.0,0.0,70.6204756249055,7650,7650.0,88.94468712806702
7700.0,154.0,50.0,0.0,74.07632947130571,7700,7700.0,89.61966753005981
7750.0,155.0,50.0,0.0,73.30881959682023,7750,7750.0,90.30171465873718
7800.0,156.0,50.0,0.0,72.43330281246729,7800,7800.0,90.99200582504272
7850.0,157.0,50.0,0.0,71.35529161341778,7850,7850.0,91.69272541999817
7900.0,158.0,50.0,0.0,77.51044300826644,7900,7900.0,92.33780026435852
7950.0,159.0,50.0,0.0,80.05582506111593,7950,7950.0,92.96236538887024
8000.0,160.0,50.0,0.0,74.48386282182102,8000,8000.0,93.63365268707275
8050.0,161.0,50.0,0.0,76.61892792424153,8050,8050.0,94.28623390197754
8100.0,162.0,50.0,0.0,82.37363417759207,8100,8100.0,94.89322471618652
8150.0,163.0,50.0,0.0,74.77210778240291,8150,8150.0,95.56192421913147
8200.0,164.0,50.0,0.0,77.31202227250641,8200,8200.0,96.20865488052368
8250.0,165.0,50.0,0.0,82.45505601190223,8250,8250.0,96.81504678726196
8300.0,166.0,50.0,0.0,78.20029309001144,8300,8300.0,97.4544312953949
8350.0,167.0,50.0,0.0,78.03725050448895,8350,8350.0,98.09515190124512
8400.0,168.0,50.0,0.0,79.10610917436107,8400,8400.0,98.72721529006958
8450.0,169.0,50.0,0.0,83.96843624226642,8450,8450.0,99.32267832756042
8500.0,170.0,50.0,0.0,78.90404691609876,8500,8500.0,99.95636034011841
8550.0,171.0,50.0,0.0,74.27430199789411,8550,8550.0,100.62954235076904
8600.0,172.0,50.0,0.0,78.7074744913565,8600,8600.0,101.26480650901794
8650.0,173.0,50.0,0.0,69.6383749035776,8650,8650.0,101.98280310630798
8700.0,174.0,50.0,0.0,79.04161916158637,8700,8700.0,102.61538219451904
8750.0,175.0,50.0,0.0,81.01794743911829,8750,8750.0,103.23253011703491
8800.0,176.0,50.0,0.0,75.99494708279552,8800,8800.0,103.89046955108643
