buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.2474847114935523,4050,4050.0,40.080663204193115
4100.0,82.0,50.0,0.0,67.75326804248277,4100,4100.0,40.81863594055176
4150.0,83.0,50.0,0.0,70.73118331067424,4150,4150.0,41.52553844451904
4200.0,84.0,50.0,0.0,57.166923222236186,4200,4200.0,42.40017318725586
4250.0,85.0,50.0,0.0,67.37482747896978,4250,4250.0,43.142290353775024
4300.0,86.0,50.0,0.0,66.12275681327176,4300,4300.0,43.89846134185791
4350.0,87.0,50.0,0.0,64.83084302428028,4350,4350.0,44.669700384140015
4400.0,88.0,50.0,0.0,67.26181197949641,4400,4400.0,45.4130654335022
4450.0,89.0,50.0,0.0,71.86366288961452,4450,4450.0,46.10882878303528
4500.0,90.0,50.0,0.0,62.17816533449399,4500,4500.0,46.91297125816345
4550.0,91.0,50.0,0.0,64.00933729956945,4550,4550.0,47.69411015510559
4600.0,92.0,50.0,0.0,73.54307077753273,4600,4600.0,48.3739857673645
4650.0,93.0,50.0,0.0,65.2007053726213,4650,4650.0,49.14085030555725
4700.0,94.0,50.0,0.0,66.57014642148704,4700,4700.0,49.89193892478943
4750.0,95.0,50.0,0.0,67.1425749440279,4750,4750.0,50.636624574661255
4800.0,96.0,50.0,0.0,64.8485446313966,4800,4800.0,51.40765309333801
4850.0,97.0,50.0,0.0,78.57477119613456,4850,4850.0,52.043991565704346
4900.0,98.0,50.0,0.0,76.86473264044024,4900,4900.0,52.69448637962341
4950.0,99.0,50.0,0.0,60.23795859536526,4950,4950.0,53.524529457092285
5000.0,100.0,50.0,0.0,52.777647052605964,5000,5000.0,54.471901178359985
5050.0,101.0,50.0,0.0,54.82075279096352,5050,5050.0,55.38396620750427
5100.0,102.0,50.0,0.0,47.22455913428367,5100,5100.0,56.44273900985718
5150.0,103.0,50.0,0.0,10.120504905652073,5150,5150.0,61.38320541381836
5200.0,104.0,50.0,0.0,65.16593892433345,5200,5200.0,62.150479316711426
5250.0,105.0,50.0,0.0,64.06132824301096,5250,5250.0,62.93098211288452
5300.0,106.0,50.0,0.0,67.29155249002412,5300,5300.0,63.67401885986328
5350.0,107.0,50.0,0.0,69.40406187865197,5350,5350.0,64.39443850517273
5400.0,108.0,50.0,0.0,66.09947738865156,5400,5400.0,65.15087556838989
5450.0,109.0,50.0,0.0,66.97151346247009,5450,5450.0,65.89746379852295
5500.0,110.0,50.0,0.0,63.18568979490996,5500,5500.0,66.68878364562988
5550.0,111.0,50.0,0.0,72.30678472585923,5550,5550.0,67.38028287887573
5600.0,112.0,50.0,0.0,62.79949248991073,5600,5600.0,68.17647051811218
5650.0,113.0,50.0,0.0,69.88342609905132,5650,5650.0,68.89194917678833
5700.0,114.0,50.0,0.0,61.174702520553446,5700,5700.0,69.70928120613098
5750.0,115.0,50.0,0.0,71.80999432273052,5750,5750.0,70.4055643081665
5800.0,116.0,50.0,0.0,67.74646117427088,5800,5800.0,71.14361214637756
5850.0,117.0,50.0,0.0,56.04830120745001,5850,5850.0,72.03570199012756
5900.0,118.0,50.0,0.0,46.0293003438888,5900,5900.0,73.12196803092957
5950.0,119.0,50.0,0.0,34.413531397815056,5950,5950.0,74.57488584518433
6000.0,120.0,50.0,0.0,47.859181427693144,6000,6000.0,75.61962008476257
6050.0,121.0,50.0,0.0,8.92294120182413,6050,6050.0,81.22315549850464
6100.0,122.0,50.0,0.0,50.70308255783226,6100,6100.0,82.20929050445557
6150.0,123.0,50.0,0.0,41.64143938283798,6150,6150.0,83.4100193977356
6200.0,124.0,50.0,0.0,52.65380286308468,6200,6200.0,84.35961985588074
6250.0,125.0,50.0,0.0,28.244391497343912,6250,6250.0,86.12988543510437
6300.0,126.0,50.0,0.0,29.55953425331009,6300,6300.0,87.82138872146606
6350.0,127.0,50.0,0.0,52.926467574604004,6350,6350.0,88.76609659194946
6400.0,128.0,50.0,0.0,69.11259857388563,6400,6400.0,89.48955512046814
6450.0,129.0,50.0,0.0,40.857552878154344,6450,6450.0,90.71332120895386
6500.0,130.0,50.0,0.0,32.72154052519493,6500,6500.0,92.24136781692505
6550.0,131.0,50.0,0.0,32.60320100740787,6550,6550.0,93.77496123313904
6600.0,132.0,50.0,0.0,52.81127243781275,6600,6600.0,94.72172975540161
6650.0,133.0,50.0,0.0,54.05057395899619,6650,6650.0,95.64679145812988
6700.0,134.0,50.0,0.0,50.57308390255078,6700,6700.0,96.63546109199524
6750.0,135.0,50.0,0.0,52.84547334596459,6750,6750.0,97.58161759376526
6800.0,136.0,50.0,0.0,53.575530658208294,6800,6800.0,98.51488041877747
6850.0,137.0,50.0,0.0,60.18721833232359,6850,6850.0,99.34562301635742
6900.0,138.0,50.0,0.0,63.17366045097362,6900,6900.0,100.13709425926208
6950.0,139.0,50.0,0.0,62.55164163042444,6950,6950.0,100.93643498420715
7000.0,140.0,50.0,0.0,59.61386545867086,7000,7000.0,101.77516770362854
7050.0,141.0,50.0,0.0,60.8131377014706,7050,7050.0,102.59736108779907
7100.0,142.0,50.0,0.0,65.55392490134021,7100,7100.0,103.36009287834167
7150.0,143.0,50.0,0.0,63.56581722378456,7150,7150.0,104.1466805934906
7200.0,144.0,50.0,0.0,66.43191744666508,7200,7200.0,104.89933204650879
7250.0,145.0,50.0,0.0,71.20198712821133,7250,7250.0,105.60156083106995
7300.0,146.0,50.0,0.0,65.00033629114569,7300,7300.0,106.37078928947449
7350.0,147.0,50.0,0.0,65.92062625399636,7350,7350.0,107.12927842140198
7400.0,148.0,50.0,0.0,63.73059199210369,7400,7400.0,107.91383290290833
7450.0,149.0,50.0,0.0,63.118179246248395,7450,7450.0,108.70599889755249
7500.0,150.0,50.0,0.0,65.6181251848016,7500,7500.0,109.4679844379425
7550.0,151.0,50.0,0.0,68.59885303965426,7550,7550.0,110.196861743927
7600.0,152.0,50.0,0.0,64.05379517954532,7600,7600.0,110.97745704650879
7650.0,153.0,50.0,0.0,60.450611221783475,7650,7650.0,111.80457925796509
7700.0,154.0,50.0,0.0,66.5921726685776,7700,7700.0,112.55541944503784
7750.0,155.0,50.0,0.0,46.10660472662876,7750,7750.0,113.63986396789551
7800.0,156.0,50.0,0.0,62.88679547979567,7800,7800.0,114.43494462966919
7850.0,157.0,50.0,0.0,60.30352009583453,7850,7850.0,115.26408505439758
7900.0,158.0,50.0,0.0,63.93771692126079,7900,7900.0,116.04609751701355
7950.0,159.0,50.0,0.0,64.84122626061749,7950,7950.0,116.81721377372742
8000.0,160.0,50.0,0.0,69.87548604424127,8000,8000.0,117.53277277946472
8050.0,161.0,50.0,0.0,68.43689006412107,8050,8050.0,118.26337456703186
8100.0,162.0,50.0,0.0,67.35723437173296,8100,8100.0,119.00568747520447
8150.0,163.0,50.0,0.0,67.94534182097165,8150,8150.0,119.74157381057739
8200.0,164.0,50.0,0.0,58.8500957893381,8200,8200.0,120.5911922454834
8250.0,165.0,50.0,0.0,68.60322892680857,8250,8250.0,121.32002234458923
8300.0,166.0,50.0,0.0,71.84660132308757,8300,8300.0,122.01595187187195
8350.0,167.0,50.0,0.0,67.38246916840895,8350,8350.0,122.757985830307
8400.0,168.0,50.0,0.0,72.66722038055183,8400,8400.0,123.44605541229248
8450.0,169.0,50.0,0.0,75.84436287938871,8450,8450.0,124.10530161857605
