buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
7550.0,151.0,50.0,0.0,30.13896403921949,7550,7550.0,103.88525295257568
7600.0,152.0,50.0,0.0,18.458103976988628,7600,7600.0,106.59409141540527
7650.0,153.0,50.0,0.0,60.49532183226674,7650,7650.0,107.4206030368805
7700.0,154.0,50.0,0.0,60.11744555207579,7700,7700.0,108.25230956077576
7750.0,155.0,50.0,0.0,60.40989913113413,7750,7750.0,109.07998895645142
7800.0,156.0,50.0,0.0,67.44245054659157,7800,7800.0,109.8213632106781
7850.0,157.0,50.0,0.0,63.71233399005649,7850,7850.0,110.6061418056488
7900.0,158.0,50.0,0.0,62.09202691939873,7900,7900.0,111.41139888763428
7950.0,159.0,50.0,0.0,52.6437576233154,7950,7950.0,112.36118030548096
8000.0,160.0,50.0,0.0,53.7478804828091,8000,8000.0,113.29145121574402
8050.0,161.0,50.0,0.0,62.03439124328379,8050,8050.0,114.09745693206787
8100.0,162.0,50.0,0.0,62.57357157903719,8100,8100.0,114.8965175151825
8150.0,163.0,50.0,0.0,57.54761740770204,8150,8150.0,115.76536393165588
8200.0,164.0,50.0,0.0,60.025783169498006,8200,8200.0,116.59834027290344
8250.0,165.0,50.0,0.0,52.653287290362464,8250,8250.0,117.54795026779175
8300.0,166.0,50.0,0.0,58.36769875655476,8300,8300.0,118.40458965301514
8350.0,167.0,50.0,0.0,59.20996981837381,8350,8350.0,119.24904322624207
8400.0,168.0,50.0,0.0,56.37950956339022,8400,8400.0,120.13589143753052
8450.0,169.0,50.0,0.0,57.213805069752404,8450,8450.0,121.0098078250885
8500.0,170.0,50.0,0.0,52.29000924296685,8500,8500.0,121.96601438522339
8550.0,171.0,50.0,0.0,62.84529819685724,8550,8550.0,122.7616195678711
8600.0,172.0,50.0,0.0,56.35316389198282,8600,8600.0,123.64888286590576
8650.0,173.0,50.0,0.0,55.013831158866175,8650,8650.0,124.55774712562561
8700.0,174.0,50.0,0.0,63.84578266303165,8700,8700.0,125.34088492393494
8750.0,175.0,50.0,0.0,55.95465680029264,8750,8750.0,126.23446679115295
8800.0,176.0,50.0,0.0,58.50987788308358,8800,8800.0,127.0890245437622
8850.0,177.0,50.0,0.0,35.124232288838606,8850,8850.0,128.51254391670227
8900.0,178.0,50.0,0.0,61.299854405129054,8900,8900.0,129.32820749282837
8950.0,179.0,50.0,0.0,60.508098466691074,8950,8950.0,130.15454506874084
9000.0,180.0,50.0,0.0,59.79526240291102,9000,9000.0,130.99073219299316
9050.0,181.0,50.0,0.0,62.52763897005331,9050,9050.0,131.79037976264954
9100.0,182.0,50.0,0.0,73.63145650511521,9100,9100.0,132.4694378376007
9150.0,183.0,50.0,0.0,60.457006854180314,9150,9150.0,133.29647302627563
9200.0,184.0,50.0,0.0,66.4686380780324,9200,9200.0,134.04870891571045
9250.0,185.0,50.0,0.0,59.18114693610903,9250,9250.0,134.8935739994049
9300.0,186.0,50.0,0.0,64.38948485697942,9300,9300.0,135.6700987815857
9350.0,187.0,50.0,0.0,56.14326658917298,9350,9350.0,136.56067848205566
9400.0,188.0,50.0,0.0,62.13621689271509,9400,9400.0,137.36536264419556
9450.0,189.0,50.0,0.0,59.00373353740712,9450,9450.0,138.2127673625946
9500.0,190.0,50.0,0.0,65.6522660599255,9500,9500.0,138.9743571281433
9550.0,191.0,50.0,0.0,64.24137567667579,9550,9550.0,139.75267267227173
9600.0,192.0,50.0,0.0,53.42203584595699,9600,9600.0,140.68861722946167
9650.0,193.0,50.0,0.0,56.034807999170624,9650,9650.0,141.58092093467712
9700.0,194.0,50.0,0.0,59.992058851462765,9700,9700.0,142.41436529159546
9750.0,195.0,50.0,0.0,58.597767913774476,9750,9750.0,143.26764154434204
9800.0,196.0,50.0,0.0,54.75744237307873,9800,9800.0,144.18076062202454
9850.0,197.0,50.0,0.0,57.71916555750416,9850,9850.0,145.0470254421234
9900.0,198.0,50.0,0.0,59.23338294981768,9900,9900.0,145.89114665985107
9950.0,199.0,50.0,0.0,51.982968074310676,9950,9950.0,146.85300159454346
10000.0,200.0,50.0,0.0,56.73963643270185,10000,10000.0,147.73422074317932
