buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.210899052266768,4050,4050.0,41.29164004325867
4100.0,82.0,50.0,0.0,61.54980388842126,4100,4100.0,42.10399127006531
4150.0,83.0,50.0,0.0,63.64674579899708,4150,4150.0,42.889578342437744
4200.0,84.0,50.0,0.0,66.23331259415534,4200,4200.0,43.64448642730713
4250.0,85.0,50.0,0.0,70.3816206198839,4250,4250.0,44.354900598526
4300.0,86.0,50.0,0.0,59.66238714185248,4300,4300.0,45.192952394485474
4350.0,87.0,50.0,0.0,68.26228916960729,4350,4350.0,45.92542243003845
4400.0,88.0,50.0,0.0,64.18685253489085,4400,4400.0,46.70439910888672
4450.0,89.0,50.0,0.0,67.48941793067405,4450,4450.0,47.44525718688965
4500.0,90.0,50.0,0.0,71.6377204527777,4500,4500.0,48.14321422576904
4550.0,91.0,50.0,0.0,71.4974336770439,4550,4550.0,48.842541456222534
4600.0,92.0,50.0,0.0,66.48374658372177,4600,4600.0,49.594606161117554
4650.0,93.0,50.0,0.0,72.23438479502353,4650,4650.0,50.28679895401001
4700.0,94.0,50.0,0.0,68.86368703673482,4700,4700.0,51.01287221908569
4750.0,95.0,50.0,0.0,66.9362861894948,4750,4750.0,51.759851932525635
4800.0,96.0,50.0,0.0,69.09608964905553,4800,4800.0,52.48348259925842
4850.0,97.0,50.0,0.0,47.028389005348785,4850,4850.0,53.54667139053345
4900.0,98.0,50.0,0.0,67.1873388117321,4900,4900.0,54.290860414505005
4950.0,99.0,50.0,0.0,68.2331941980285,4950,4950.0,55.023642778396606
5000.0,100.0,50.0,0.0,68.46745550346051,5000,5000.0,55.75391745567322
5050.0,101.0,50.0,0.0,62.2948940009048,5050,5050.0,56.55655241012573
5100.0,102.0,50.0,0.0,68.52517521339455,5100,5100.0,57.28621196746826
5150.0,103.0,50.0,0.0,65.4253697887728,5150,5150.0,58.050442695617676
5200.0,104.0,50.0,0.0,67.4412576802532,5200,5200.0,58.791829347610474
5250.0,105.0,50.0,0.0,72.21901195573643,5250,5250.0,59.4841685295105
5300.0,106.0,50.0,0.0,64.55510534771194,5300,5300.0,60.25870203971863
5350.0,107.0,50.0,0.0,62.97507905096798,5350,5350.0,61.05266785621643
5400.0,108.0,50.0,0.0,69.582690063602,5400,5400.0,61.771238803863525
5450.0,109.0,50.0,0.0,77.48844777908414,5450,5450.0,62.416497468948364
5500.0,110.0,50.0,0.0,75.82689435985696,5500,5500.0,63.07589530944824
5550.0,111.0,50.0,0.0,67.57980332061216,5550,5550.0,63.81576204299927
5600.0,112.0,50.0,0.0,64.02323108574248,5600,5600.0,64.59672975540161
5650.0,113.0,50.0,0.0,61.10196412406325,5650,5650.0,65.41503548622131
5700.0,114.0,50.0,0.0,61.10799975989823,5700,5700.0,66.2332592010498
5750.0,115.0,50.0,0.0,68.93233944727962,5750,5750.0,66.95860934257507
5800.0,116.0,50.0,0.0,64.44360041840747,5800,5800.0,67.73448252677917
5850.0,117.0,50.0,0.0,65.60777901072392,5850,5850.0,68.49658823013306
5900.0,118.0,50.0,0.0,74.46138354632764,5900,5900.0,69.16807818412781
5950.0,119.0,50.0,0.0,65.12107698790426,5950,5950.0,69.93588042259216
6000.0,120.0,50.0,0.0,68.8974642182955,6000,6000.0,70.66159725189209
6050.0,121.0,50.0,0.0,74.18098211048522,6050,6050.0,71.33562517166138
