buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.1107924516037595,4050,4050.0,45.01291799545288
4100.0,82.0,50.0,0.0,53.95620576175521,4100,4100.0,45.93959593772888
4150.0,83.0,50.0,0.0,55.00116314963612,4150,4150.0,46.84866952896118
4200.0,84.0,50.0,0.0,52.03410828016786,4200,4200.0,47.80957889556885
4250.0,85.0,50.0,0.0,58.012166457677566,4250,4250.0,48.67146897315979
4300.0,86.0,50.0,0.0,49.81423747816183,4300,4300.0,49.67519950866699
4350.0,87.0,50.0,0.0,66.15646494560863,4350,4350.0,50.43098425865173
4400.0,88.0,50.0,0.0,71.90372661969663,4400,4400.0,51.12636065483093
4450.0,89.0,50.0,0.0,60.57166029415418,4450,4450.0,51.95183086395264
4500.0,90.0,50.0,0.0,62.6133459765108,4500,4500.0,52.75038433074951
4550.0,91.0,50.0,0.0,55.267082470588946,4550,4550.0,53.655083656311035
4600.0,92.0,50.0,0.0,62.93865921261251,4600,4600.0,54.449509143829346
4650.0,93.0,50.0,0.0,66.91471496939918,4650,4650.0,55.196733236312866
4700.0,94.0,50.0,0.0,54.47808864088189,4700,4700.0,56.114535093307495
4750.0,95.0,50.0,0.0,60.2128111631112,4750,4750.0,56.9449245929718
4800.0,96.0,50.0,0.0,63.067460751846774,4800,4800.0,57.73772835731506
4850.0,97.0,50.0,0.0,65.77981700296003,4850,4850.0,58.497841358184814
4900.0,98.0,50.0,0.0,63.45111532138066,4900,4900.0,59.28585195541382
4950.0,99.0,50.0,0.0,68.90282908244315,4950,4950.0,60.011512756347656
5000.0,100.0,50.0,0.0,60.9871939083531,5000,5000.0,60.831358671188354
5050.0,101.0,50.0,0.0,64.05845177331611,5050,5050.0,61.611897230148315
5100.0,102.0,50.0,0.0,50.18135284098713,5100,5100.0,62.60828518867493
5150.0,103.0,50.0,0.0,34.552735152462574,5150,5150.0,64.05534982681274
5200.0,104.0,50.0,0.0,62.943268424728515,5200,5200.0,64.84971761703491
5250.0,105.0,50.0,0.0,67.62225213823346,5250,5250.0,65.58912086486816
5300.0,106.0,50.0,0.0,63.006013228200736,5300,5300.0,66.3826973438263
5350.0,107.0,50.0,0.0,75.36980459539195,5350,5350.0,67.04609322547913
5400.0,108.0,50.0,0.0,73.76649689056477,5400,5400.0,67.72390818595886
5450.0,109.0,50.0,0.0,71.23746853227142,5450,5450.0,68.425790309906
5500.0,110.0,50.0,0.0,62.75668301254534,5500,5500.0,69.2225182056427
5550.0,111.0,50.0,0.0,66.60869134365751,5550,5550.0,69.97317218780518
5600.0,112.0,50.0,0.0,61.540267365304956,5600,5600.0,70.78565001487732
5650.0,113.0,50.0,0.0,63.63650984048937,5650,5650.0,71.57136392593384
5700.0,114.0,50.0,0.0,65.53507841295982,5700,5700.0,72.33431577682495
5750.0,115.0,50.0,0.0,67.16338992647792,5750,5750.0,73.07877016067505
5800.0,116.0,50.0,0.0,67.99973671061416,5800,5800.0,73.81406879425049
5850.0,117.0,50.0,0.0,62.49562681520694,5850,5850.0,74.61412644386292
5900.0,118.0,50.0,0.0,70.20648651543962,5900,5900.0,75.32631230354309
5950.0,119.0,50.0,0.0,75.07334065755471,5950,5950.0,75.99232983589172
6000.0,120.0,50.0,0.0,65.54740934593927,6000,6000.0,76.75513863563538
6050.0,121.0,50.0,0.0,70.11255308208759,6050,6050.0,77.46827912330627
