buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4050.0,81.0,50.0,0.0,1.3131003637187175,4050,4050.0,38.07783365249634
4100.0,82.0,50.0,0.0,49.22656285943115,4100,4100.0,39.093549966812134
4150.0,83.0,50.0,0.0,53.13943364614996,4150,4150.0,40.03447151184082
4200.0,84.0,50.0,0.0,51.540309489783006,4200,4200.0,41.00458741188049
4250.0,85.0,50.0,0.0,44.4080603787265,4250,4250.0,42.130510330200195
4300.0,86.0,50.0,0.0,46.689150935730154,4300,4300.0,43.20142436027527
4350.0,87.0,50.0,0.0,51.21789375145467,4350,4350.0,44.17764687538147
4400.0,88.0,50.0,0.0,56.9927200270458,4400,4400.0,45.05495357513428
4450.0,89.0,50.0,0.0,45.60888119106018,4450,4450.0,46.1512336730957
4500.0,90.0,50.0,0.0,46.71779484822718,4500,4500.0,47.22149038314819
4550.0,91.0,50.0,0.0,46.106848008590156,4550,4550.0,48.30592966079712
4600.0,92.0,50.0,0.0,50.462029774049,4600,4600.0,49.296775341033936
4650.0,93.0,50.0,0.0,54.80780111724543,4650,4650.0,50.20905613899231
4700.0,94.0,50.0,0.0,49.48272241426094,4700,4700.0,51.21951174736023
4750.0,95.0,50.0,0.0,60.52996391267115,4750,4750.0,52.045549631118774
4800.0,96.0,50.0,0.0,48.916326489198255,4800,4800.0,53.067705154418945
4850.0,97.0,50.0,0.0,44.06555437047347,4850,4850.0,54.20238161087036
4900.0,98.0,50.0,0.0,58.84289636460311,4900,4900.0,55.05210304260254
4950.0,99.0,50.0,0.0,61.41005060617898,4950,4950.0,55.866302728652954
5000.0,100.0,50.0,0.0,45.47239838999914,5000,5000.0,56.9658727645874
5050.0,101.0,50.0,0.0,50.90248887119715,5050,5050.0,57.94814467430115
5100.0,102.0,50.0,0.0,51.63743055798362,5100,5100.0,58.916436195373535
5150.0,103.0,50.0,0.0,51.13854884340643,5150,5150.0,59.894174098968506
5200.0,104.0,50.0,0.0,48.80315277630717,5200,5200.0,60.918699741363525
5250.0,105.0,50.0,0.0,43.950303082124314,5250,5250.0,62.056350231170654
5300.0,106.0,50.0,0.0,55.81949968911564,5300,5300.0,62.95209574699402
5350.0,107.0,50.0,0.0,51.4488915493286,5350,5350.0,63.923935413360596
5400.0,108.0,50.0,0.0,45.816734982616246,5400,5400.0,65.0152416229248
5450.0,109.0,50.0,0.0,48.534074027959804,5450,5450.0,66.04544711112976
5500.0,110.0,50.0,0.0,50.31383287805454,5500,5500.0,67.03921222686768
5550.0,111.0,50.0,0.0,50.99556951867757,5550,5550.0,68.01969122886658
5600.0,112.0,50.0,0.0,45.97447757421424,5600,5600.0,69.107253074646
5650.0,113.0,50.0,0.0,61.26022755488045,5650,5650.0,69.92344450950623
5700.0,114.0,50.0,0.0,56.21963367936597,5700,5700.0,70.81281566619873
5750.0,115.0,50.0,0.0,46.48824189867539,5750,5750.0,71.88835787773132
5800.0,116.0,50.0,0.0,50.59649840669977,5800,5800.0,72.87657046318054
5850.0,117.0,50.0,0.0,49.929087740023775,5850,5850.0,73.87799215316772
5900.0,118.0,50.0,0.0,44.41235823541757,5900,5900.0,75.00380635261536
5950.0,119.0,50.0,0.0,62.653919694072655,5950,5950.0,75.80184197425842
6000.0,120.0,50.0,0.0,51.052240159401926,6000,6000.0,76.78123378753662
6050.0,121.0,50.0,0.0,57.811785416662644,6050,6050.0,77.64611005783081
6100.0,122.0,50.0,0.0,56.00067719324761,6100,6100.0,78.5389575958252
6150.0,123.0,50.0,0.0,50.959014620799586,6150,6150.0,79.5201404094696
6200.0,124.0,50.0,0.0,49.306340401630635,6200,6200.0,80.53420972824097
6250.0,125.0,50.0,0.0,46.38891666172654,6250,6250.0,81.61205530166626
6300.0,126.0,50.0,0.0,44.95018971163232,6300,6300.0,82.72439980506897
6350.0,127.0,50.0,0.0,47.18781459075582,6350,6350.0,83.78399848937988
6400.0,128.0,50.0,0.0,52.3384246252783,6400,6400.0,84.73931980133057
6450.0,129.0,50.0,0.0,53.40501700840514,6450,6450.0,85.6755633354187
6500.0,130.0,50.0,0.0,49.57140506901201,6500,6500.0,86.68421125411987
6550.0,131.0,50.0,0.0,50.921461099624736,6550,6550.0,87.66611742973328
6600.0,132.0,50.0,0.0,47.13897076359373,6600,6600.0,88.72681307792664
6650.0,133.0,50.0,0.0,48.76980853714434,6650,6650.0,89.75203895568848
6700.0,134.0,50.0,0.0,48.78492015508618,6700,6700.0,90.77694749832153
6750.0,135.0,50.0,0.0,51.93320145848171,6750,6750.0,91.73972463607788
6800.0,136.0,50.0,0.0,47.206540997271134,6800,6800.0,92.79890155792236
6850.0,137.0,50.0,0.0,51.22198443570263,6850,6850.0,93.77504587173462
6900.0,138.0,50.0,0.0,52.97479799927907,6900,6900.0,94.71889281272888
6950.0,139.0,50.0,0.0,50.43250494068057,6950,6950.0,95.71031761169434
7000.0,140.0,50.0,0.0,50.90366263779341,7000,7000.0,96.69256711006165
7050.0,141.0,50.0,0.0,53.46740432909262,7050,7050.0,97.62771773338318
7100.0,142.0,50.0,0.0,48.295123766571606,7100,7100.0,98.6630208492279
7150.0,143.0,50.0,0.0,49.04244377832832,7150,7150.0,99.68254828453064
7200.0,144.0,50.0,0.0,56.56758122200317,7200,7200.0,100.5664484500885
7250.0,145.0,50.0,0.0,49.08994723856875,7250,7250.0,101.5849883556366
7300.0,146.0,50.0,0.0,54.70280946516946,7300,7300.0,102.49901962280273
7350.0,147.0,50.0,0.0,55.456063312113294,7350,7350.0,103.40063571929932
