actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,extr_reward,fps,frame,intr_reward,loss_pred,loss_vae,step,total_time
-1.5239953994750977,2.544825162887573,-169.73669860839843,32.873453826904296,5000.0,900.3177075195313,167.35344970703125,167.34947265625,167.85554565429686,100.0,50.0,0.0,0.0,68.28582759875981,5000,32.873453826904296,1.0388796997070313,0.8699546146392823,5000.0,55.85038208961487
-1.5239953994750977,2.493946075439453,-177.08686950683594,32.300516815185546,5050.0,838.3068701171875,174.5774249267578,174.5817498779297,175.01779663085938,101.0,50.0,0.0,0.0,72.56957973597245,5050,32.300516815185546,1.028407599925995,0.8538876581192016,5050.0,56.53937768936157
-1.5239953994750977,2.46584867477417,-185.48952758789062,33.06869705200195,5100.0,876.2045336914063,182.76353881835936,182.77520568847658,183.68733642578124,102.0,50.0,0.0,0.0,69.86545295484127,5100,33.06869705200195,0.996827301979065,0.876735486984253,5100.0,57.25503969192505
-1.5239953994750977,2.548200206756592,-192.2200793457031,31.967811737060547,5150.0,846.5457666015625,189.53876159667968,189.54687438964845,190.19430236816407,103.0,50.0,0.0,0.0,68.31654753128667,5150,31.967811737060547,0.9585432577133178,0.8463735294342041,5150.0,57.98692774772644
-1.5239953994750977,2.540814447402954,-200.4361248779297,31.880390090942385,5200.0,914.9557153320312,197.73876953125,197.7511114501953,198.26531982421875,104.0,50.0,0.0,0.0,68.32611839663875,5200,31.880390090942385,0.9507359886169433,0.8440988230705261,5200.0,58.71871304512024
-1.5239953994750977,2.4438644790649415,-207.0554962158203,31.1665966796875,5250.0,797.6740600585938,204.5937890625,204.61031494140624,205.07625793457032,105.0,50.0,0.0,0.0,70.65376102095202,5250,31.1665966796875,0.9141583275794983,0.8247494435310364,5250.0,59.426390409469604
-1.5239953994750977,2.42736891746521,-214.05110290527344,30.780562744140624,5300.0,850.61185546875,211.89878051757813,211.90656372070313,212.02354125976564,106.0,50.0,0.0,0.0,69.71360985613178,5300,30.780562744140624,0.8645708680152893,0.8151360535621643,5300.0,60.143611431121826
-1.5239953994750977,2.4413992881774904,-220.48822326660155,30.00911964416504,5350.0,782.39673828125,218.08708129882814,218.08338317871093,218.60538024902343,107.0,50.0,0.0,0.0,66.23270597368128,5350,30.00911964416504,0.8670850777626038,0.7930223178863526,5350.0,60.89852714538574
-1.5239953994750977,2.4179915618896484,-227.9149169921875,29.81769966125488,5400.0,818.6041809082031,225.59113891601564,225.59756164550782,225.59889465332031,108.0,50.0,0.0,0.0,71.6038439975608,5400,29.81769966125488,0.8185996985435486,0.78893883228302,5400.0,61.59681415557861
-1.5239953994750977,2.4598000621795655,-233.72565124511718,29.586294860839843,5450.0,750.3955908203125,231.05297485351562,231.05927368164063,232.1002490234375,109.0,50.0,0.0,0.0,67.35197769870123,5450,29.586294860839843,0.8123098111152649,0.7825076508522034,5450.0,62.339184284210205
-1.5239953994750977,2.448824014663696,-242.5815350341797,29.976091690063477,5500.0,816.5409912109375,239.88381103515624,239.9037420654297,239.89735595703124,110.0,50.0,0.0,0.0,69.44057863616933,5500,29.976091690063477,0.7889025473594665,0.7943134188652039,5500.0,63.05922484397888
-1.5239953994750977,2.4764449977874756,-251.02042175292968,31.47605369567871,5550.0,887.9190795898437,248.1290576171875,248.1033801269531,248.73427001953124,111.0,50.0,0.0,0.0,71.09291071655579,5550,31.47605369567871,0.7650197005271911,0.8378530144691467,5550.0,63.76253128051758
-1.5239953994750977,2.4725098419189453,-257.1394281005859,29.690382919311524,5600.0,802.2369018554688,254.10259887695312,254.11692565917969,254.53414367675782,112.0,50.0,0.0,0.0,72.20991073752757,5600,29.690382919311524,0.7801945972442627,0.7863992094993592,5600.0,64.45495843887329
-1.5239953994750977,2.4464907836914063,-263.63579345703124,29.084046630859376,5650.0,789.8282739257812,260.6603173828125,260.67769409179687,260.6867663574219,113.0,50.0,0.0,0.0,65.66128994888372,5650,29.084046630859376,0.7007080507278443,0.7713453269004822,5650.0,65.21644306182861
-1.5239953994750977,2.515267791748047,-270.049306640625,28.788218002319336,5700.0,747.3896435546875,266.8762890625,266.87889770507815,267.3407409667969,114.0,50.0,0.0,0.0,73.28120506522673,5700,28.788218002319336,0.6527740097045899,0.7642623496055603,5700.0,65.89874696731567
-1.5239953994750977,2.512511625289917,-277.5853332519531,28.977692947387695,5750.0,784.8721496582032,274.0673461914063,274.07193969726563,274.3635302734375,115.0,50.0,0.0,0.0,76.20971888755685,5750,28.977692947387695,0.6415457534790039,0.7699971103668213,5750.0,66.5548324584961
-1.5239953994750977,2.4900755786895754,-285.1391333007812,29.049857635498046,5800.0,800.5651879882812,281.8500720214844,281.8566650390625,282.0104553222656,116.0,50.0,0.0,0.0,62.96982231606458,5800,29.049857635498046,0.6347608995437622,0.7722532629966736,5800.0,67.34886431694031
-1.5239953994750977,2.4315071392059324,-290.4233410644531,27.82807731628418,5850.0,731.9259887695313,287.07572509765623,287.0740063476562,287.5190478515625,117.0,50.0,0.0,0.0,66.92618229281354,5850,27.82807731628418,0.6412414956092835,0.7371591329574585,5850.0,68.09595704078674
-1.5239953994750977,2.4656608963012694,-298.5076647949219,29.160347671508788,5900.0,825.4102661132813,294.9952282714844,295.00615478515624,295.51340942382814,118.0,50.0,0.0,0.0,70.88749648038836,5900,29.160347671508788,0.6116620993614197,0.7760693311691285,5900.0,68.80130076408386
-1.5239953994750977,2.4816901683807373,-305.80303955078125,28.485899658203124,5950.0,801.4689282226562,302.43128173828126,302.4249743652344,302.0071862792969,119.0,50.0,0.0,0.0,65.74476015874156,5950,28.485899658203124,0.5338260114192963,0.7590231108665466,5950.0,69.56181955337524
-1.5239953994750977,2.49212290763855,-309.5306774902344,27.586924362182618,6000.0,741.6987573242187,305.74028564453124,305.72750366210937,306.67485961914065,120.0,50.0,0.0,0.0,64.79026406066178,6000,27.586924362182618,0.5903901660442352,0.731722104549408,6000.0,70.33354139328003
-1.5239953994750977,2.614867238998413,-317.86087890625,28.02104835510254,6050.0,773.5712890625,313.597724609375,313.62614013671873,313.85928833007813,121.0,50.0,0.0,0.0,68.85129755754839,6050,28.02104835510254,0.5227122879028321,0.7460600066184998,6050.0,71.05974507331848
-1.5239953994750977,2.5148127555847166,-325.2394274902344,27.945411071777343,6100.0,789.8669384765625,321.2179345703125,321.22615234375,321.33087158203125,122.0,50.0,0.0,0.0,74.61148449726996,6100,27.945411071777343,0.5327115035057068,0.7436133861541748,6100.0,71.72988533973694
-1.5239953994750977,2.469543571472168,-331.770927734375,27.461684646606447,6150.0,752.9806103515625,327.5077270507812,327.51338256835936,327.62614990234374,123.0,50.0,0.0,0.0,69.82051402418338,6150,27.461684646606447,0.49551283836364746,0.7308553433418274,6150.0,72.44600772857666
-1.5239953994750977,2.616776475906372,-338.66774780273437,27.493567962646484,6200.0,775.9267358398438,334.06572509765624,334.04901245117185,334.38203857421877,124.0,50.0,0.0,0.0,66.36615767481484,6200,27.493567962646484,0.5113864433765412,0.7313130831718445,6200.0,73.19940423965454
-1.5239953994750977,2.7002057933807375,-346.1354931640625,28.01136917114258,6250.0,718.0729663085938,341.13929565429686,341.1497021484375,341.72891723632813,125.0,50.0,0.0,0.0,67.82957219687198,6250,28.01136917114258,0.5037976014614105,0.7463238668441773,6250.0,73.93654704093933
-1.5239953994750977,2.5612447834014893,-353.87102172851564,27.4585823059082,6300.0,769.4872680664063,348.5633068847656,348.5711767578125,348.55559326171874,126.0,50.0,0.0,0.0,65.84673485721211,6300,27.4585823059082,0.5031978595256805,0.7305470156669617,6300.0,74.69588732719421
-1.5239953994750977,2.785473985671997,-360.5943920898437,27.761087951660155,6350.0,710.8764868164062,354.5787634277344,354.5664440917969,355.1140563964844,127.0,50.0,0.0,0.0,67.4190780554751,6350,27.761087951660155,0.45759422540664674,0.7404925584793091,6350.0,75.43751811981201
-1.5239953994750977,2.884114217758179,-368.8916967773437,27.52060188293457,6400.0,686.4277734375,362.1504541015625,362.16633544921876,362.44203491210936,128.0,50.0,0.0,0.0,76.08596038229608,6400,27.52060188293457,0.4653666937351227,0.7334002256393433,6400.0,76.09467101097107
-1.5239953994750977,2.774152545928955,-376.5381884765625,27.68456527709961,6450.0,721.5319799804688,370.29326904296875,370.2957116699219,370.16382690429685,129.0,50.0,0.0,0.0,70.02544039871205,6450,27.68456527709961,0.4618513965606689,0.7381847143173218,6450.0,76.80869817733765
-1.5239953994750977,2.815239725112915,-382.26009155273437,27.119735565185547,6500.0,675.9647424316406,376.07265014648436,376.0716931152344,376.7668139648438,130.0,50.0,0.0,0.0,69.92630095338951,6500,27.119735565185547,0.4277040231227875,0.7230218076705932,6500.0,77.52373743057251
-1.5239953994750977,2.8016168594360353,-390.6789270019531,26.941696090698244,6550.0,613.5216369628906,384.18608520507814,384.203974609375,384.365458984375,131.0,50.0,0.0,0.0,75.29600999565562,6550,26.941696090698244,0.38152684926986696,0.7192545700073242,6550.0,78.18778467178345
-1.5239953994750977,2.800126657485962,-396.7308239746094,26.14278953552246,6600.0,650.6958898925782,390.13478271484377,390.11919067382814,390.1835107421875,132.0,50.0,0.0,0.0,66.07415333070568,6600,26.14278953552246,0.3951570558547974,0.6960387372970581,6600.0,78.94451141357422
-1.5239953994750977,2.9003320693969727,-405.3888256835937,27.265851821899414,6650.0,646.9861096191406,397.8847644042969,397.9252233886719,398.2759484863281,133.0,50.0,0.0,0.0,65.11244355467683,6650,27.265851821899414,0.40926509857177734,0.7277234315872192,6650.0,79.71241474151611
-1.5239953994750977,2.874050464630127,-414.84686157226565,28.038997497558594,6700.0,669.8634130859375,407.132509765625,407.1132470703125,407.19044921875,134.0,50.0,0.0,0.0,66.73264138371256,6700,28.038997497558594,0.3719288146495819,0.7508798384666443,6700.0,80.461674451828
-1.5239953994750977,2.944088363647461,-422.09201782226563,27.340866775512694,6750.0,594.9834826660157,413.9055615234375,413.899208984375,414.3990759277344,135.0,50.0,0.0,0.0,63.16464144842259,6750,27.340866775512694,0.36992827415466306,0.7309907507896424,6750.0,81.25325751304626
-1.5239953994750977,2.99145528793335,-430.99654663085937,27.681748580932616,6800.0,619.8242687988281,421.6658044433594,421.68400390625,421.8886962890625,136.0,50.0,0.0,0.0,69.15904801572108,6800,27.681748580932616,0.36982407331466677,0.7407341575622559,6800.0,81.97622966766357
-1.5239953994750977,3.0173644733428957,-439.0070703125,27.47138366699219,6850.0,597.926142578125,429.6039978027344,429.6102661132812,429.6760534667969,137.0,50.0,0.0,0.0,70.5165390825646,6850,27.47138366699219,0.4061840146780014,0.7336843013763428,6850.0,82.68528437614441
-1.5239953994750977,3.0006832122802733,-445.9260778808594,26.877116088867187,6900.0,574.02197265625,436.18712158203124,436.1945959472656,436.4378991699219,138.0,50.0,0.0,0.0,66.182269865234,6900,26.877116088867187,0.35423412442207336,0.7181887984275818,6900.0,83.44077515602112
-1.5239953994750977,3.1024451065063476,-455.3557666015625,27.894916534423828,6950.0,596.9664086914063,444.5959741210938,444.60090576171876,445.25609008789064,139.0,50.0,0.0,0.0,72.10293228282242,6950,27.894916534423828,0.383071591258049,0.7464447498321534,6950.0,84.13422846794128
-1.5239953994750977,3.0258256816864013,-465.8076062011719,27.92659423828125,7000.0,552.7117834472656,454.88707153320314,454.87004028320314,454.9462878417969,140.0,50.0,0.0,0.0,69.72206947498465,7000,27.92659423828125,0.35494156301021573,0.7481554961204528,7000.0,84.85136270523071
-1.5239953994750977,3.0685727977752686,-472.6127502441406,27.2917195892334,7050.0,559.0285241699219,460.43192626953123,460.4694140625,460.6934606933594,141.0,50.0,0.0,0.0,71.79020567755354,7050,27.2917195892334,0.3240442842245102,0.7309118509292603,7050.0,85.54783773422241
-1.5239953994750977,3.114427270889282,-483.84844970703125,28.24344711303711,7100.0,556.1801232910157,471.2929943847656,471.2892053222656,471.5757263183594,142.0,50.0,0.0,0.0,65.98945063437478,7100,28.24344711303711,0.37795892119407654,0.7565580344200135,7100.0,86.30553531646729
-1.5239953994750977,3.1604634666442872,-492.39549072265623,28.39713088989258,7150.0,580.9011389160156,479.5467785644531,479.51344116210936,479.91628295898437,143.0,50.0,0.0,0.0,62.53397820862232,7150,28.39713088989258,0.32623146653175356,0.7624245691299438,7150.0,87.10510206222534
-1.5239953994750977,3.1598535537719727,-501.1629370117187,27.80822914123535,7200.0,513.3556420898437,488.3528955078125,488.3900512695312,488.26228515625,144.0,50.0,0.0,0.0,62.41718863238286,7200,27.80822914123535,0.343893449306488,0.7450883793830871,7200.0,87.90616583824158
-1.5239953994750977,3.159675645828247,-511.03427734375,28.021119918823242,7250.0,529.3413159179687,497.6213330078125,497.6149377441406,498.11842041015626,145.0,50.0,0.0,0.0,66.0657440394715,7250,28.021119918823242,0.32408146500587465,0.7517362523078919,7250.0,88.66298937797546
-1.5239953994750977,3.1844859886169434,-520.5785180664062,28.08355827331543,7300.0,524.9104235839844,506.44859619140624,506.46160888671875,506.77874267578125,146.0,50.0,0.0,0.0,78.43072137196317,7300,28.08355827331543,0.2989425468444824,0.754238531589508,7300.0,89.30049681663513
-1.5239953994750977,3.24560736656189,-531.654462890625,28.0528205871582,7350.0,527.6834545898438,515.9357312011718,515.9409924316407,516.3312353515626,147.0,50.0,0.0,0.0,76.60784448383133,7350,28.0528205871582,0.316051824092865,0.7528739738464355,7350.0,89.95317268371582
-1.5239953994750977,3.26878342628479,-542.5021923828125,28.3318896484375,7400.0,551.88265625,526.655927734375,526.64408203125,526.8064038085937,148.0,50.0,0.0,0.0,72.85592595011555,7400,28.3318896484375,0.2956118077039719,0.7614297580718994,7400.0,90.63945960998535
-1.5239953994750977,3.1770781803131105,-550.1552783203125,27.87704719543457,7450.0,496.96183837890624,535.159228515625,535.1650830078125,535.3809838867187,149.0,50.0,0.0,0.0,71.60303722371067,7450,27.87704719543457,0.3324249404668808,0.7473817253112793,7450.0,91.33775615692139
-1.5239953994750977,3.1989536476135254,-560.375390625,28.640009002685545,7500.0,515.4804345703125,544.515966796875,544.5193408203126,544.7169116210938,150.0,50.0,0.0,0.0,67.24511874941481,7500,28.640009002685545,0.3377983725070953,0.7690272068977356,7500.0,92.08130645751953
-1.5239953994750977,3.292058410644531,-572.2471240234376,29.49179611206055,7550.0,557.761767578125,554.7346240234375,554.7517211914062,555.4523657226563,151.0,50.0,0.0,0.0,67.63450857915582,7550,29.49179611206055,0.2921272623538971,0.7946697878837585,7550.0,92.82057499885559
-1.5239953994750977,3.290346393585205,-584.9145776367187,29.868263778686522,7600.0,535.5144201660156,566.8753149414063,566.8573120117187,567.0271362304687,152.0,50.0,0.0,0.0,66.25042805352217,7600,29.868263778686522,0.2984092026948929,0.8052461695671081,7600.0,93.57528901100159
-1.5239953994750977,3.2543593215942384,-595.80140625,30.298572769165037,7650.0,534.2081311035156,578.2226440429688,578.2399389648438,578.5057153320313,153.0,50.0,0.0,0.0,70.75514253411909,7650,30.298572769165037,0.2949150401353836,0.8176400327682495,7650.0,94.2819516658783
-1.5239953994750977,3.3101758575439453,-605.7482373046874,28.990221557617186,7700.0,451.87852294921873,587.2015576171875,587.199111328125,587.6555786132812,154.0,50.0,0.0,0.0,73.46789209375324,7700,28.990221557617186,0.2890345126390457,0.7804273772239685,7700.0,94.96252274513245
-1.5239953994750977,3.263400535583496,-616.9896142578125,30.434311599731444,7750.0,481.7390295410156,599.4658544921875,599.4817919921875,599.2750927734374,155.0,50.0,0.0,0.0,71.82853917437075,7750,30.434311599731444,0.2701656574010849,0.822225296497345,7750.0,95.65862584114075
-1.5239953994750977,3.34279013633728,-625.3451220703125,29.126651306152343,7800.0,507.27962890625,605.5553759765625,605.5481030273437,605.8529370117187,156.0,50.0,0.0,0.0,74.9525995801958,7800,29.126651306152343,0.28015959143638614,0.7845781993865967,7800.0,96.32571506500244
-1.5239953994750977,3.2836580944061278,-638.9703466796875,30.62868728637695,7850.0,467.47435546875,620.1367822265624,620.1528833007812,620.5384301757813,157.0,50.0,0.0,0.0,65.29064997937438,7850,30.62868728637695,0.30058992177248,0.8269097423553466,7850.0,97.09152293205261
-1.5239953994750977,3.4069583415985107,-649.3243603515625,30.835915985107423,7900.0,512.3855334472656,629.6376733398438,629.6222143554687,630.244619140625,158.0,50.0,0.0,0.0,64.70590413236197,7900,30.835915985107423,0.30925957977771756,0.8325823450088501,7900.0,97.86425113677979
-1.5239953994750977,3.3911470127105714,-663.8292260742187,31.63413757324219,7950.0,536.1226708984375,642.73994140625,642.7182739257812,642.8308349609375,159.0,50.0,0.0,0.0,76.80302824439977,7950,31.63413757324219,0.3194993329048157,0.8550962924957275,7950.0,98.51526808738708
-1.5239953994750977,3.436294689178467,-673.4371826171875,31.160587005615234,8000.0,508.00184448242186,651.8119287109375,651.8575927734375,651.9885107421875,160.0,50.0,0.0,0.0,65.84247615070775,8000,31.160587005615234,0.2977203565835953,0.8421885299682618,8000.0,99.27465724945068
-1.5239953994750977,3.4011466884613037,-683.8164624023437,30.592802505493164,8050.0,494.1477783203125,662.7488500976563,662.7336865234375,663.1458227539063,161.0,50.0,0.0,0.0,74.06285669081333,8050,30.592802505493164,0.2760940617322922,0.8265841770172119,8050.0,99.94976091384888
-1.5239953994750977,3.3778905200958254,-696.1646044921876,31.738136444091797,8100.0,520.6585815429687,675.0685864257813,675.0641455078126,675.6202294921875,162.0,50.0,0.0,0.0,76.12860554627663,8100,31.738136444091797,0.3193829411268234,0.8580711531639099,8100.0,100.6065456867218
-1.5239953994750977,3.4477944660186766,-709.7035107421875,31.64309310913086,8150.0,514.3787902832031,686.6118139648438,686.6181201171875,686.6987255859375,163.0,50.0,0.0,0.0,74.72186206068457,8150,31.64309310913086,0.3308824247121811,0.8550272607803344,8150.0,101.27569532394409
-1.5239953994750977,3.4739443588256838,-722.0643872070312,31.83136749267578,8200.0,465.7807995605469,698.7601391601562,698.7690185546875,698.9203686523438,164.0,50.0,0.0,0.0,74.4510740661718,8200,31.83136749267578,0.30489741802215575,0.861148829460144,8200.0,101.94727945327759
-1.5239953994750977,3.47078405380249,-731.682685546875,31.148404541015626,8250.0,475.93821533203123,709.2171997070312,709.2232666015625,709.49494140625,165.0,50.0,0.0,0.0,73.67732093967084,8250,31.148404541015626,0.3122868973016739,0.8414245915412902,8250.0,102.62591576576233
-1.5239953994750977,3.4224143600463868,-743.9401342773438,31.849633865356445,8300.0,465.42158935546877,721.5696142578125,721.5804418945313,721.935927734375,166.0,50.0,0.0,0.0,71.03263877457425,8300,31.849633865356445,0.25598746836185454,0.8630694341659546,8300.0,103.3298192024231
-1.5239953994750977,3.466810827255249,-757.6040576171876,32.70798439025879,8350.0,511.17943359375,734.7713916015625,734.7665844726563,735.347265625,167.0,50.0,0.0,0.0,65.75733508004599,8350,32.70798439025879,0.29160852670669557,0.8866061305999756,8350.0,104.09019160270691
-1.5239953994750977,3.4929838466644285,-772.2403369140625,33.92145622253418,8400.0,568.2918237304688,749.075390625,749.0711840820312,749.1371704101563,168.0,50.0,0.0,0.0,70.88965305798908,8400,33.92145622253418,0.31617793679237366,0.9205479717254639,8400.0,104.79551386833191
-1.5239953994750977,3.5587190055847167,-782.89408203125,31.672600784301757,8450.0,490.9726501464844,757.3368115234375,757.3484252929687,757.428857421875,169.0,50.0,0.0,0.0,58.555408471853696,8450,31.672600784301757,0.25401579797267915,0.8580668687820434,8450.0,105.64940786361694
-1.5239953994750977,3.4810123443603516,-794.6157275390625,32.12924758911133,8500.0,509.2987158203125,770.1982666015625,770.2039575195313,770.5870922851562,170.0,50.0,0.0,0.0,62.3562594664927,8500,32.12924758911133,0.2442709481716156,0.8713915205001831,8500.0,106.45125389099121
-1.5239953994750977,3.5472617721557618,-810.5299072265625,34.215979690551755,8550.0,497.27139770507813,786.2522436523437,786.2541723632812,786.5950341796874,171.0,50.0,0.0,0.0,59.714201268685315,8550,34.215979690551755,0.25162153363227846,0.9308025550842285,8550.0,107.28857660293579
-1.5239953994750977,3.4964748096466063,-823.3552221679688,33.37118705749512,8600.0,502.8174792480469,797.7069873046875,797.697763671875,798.0839721679688,172.0,50.0,0.0,0.0,60.67579312587593,8600,33.37118705749512,0.26695186257362363,0.9062288093566895,8600.0,108.11263275146484
-1.5239953994750977,3.5476622676849363,-836.2084912109375,33.04898765563965,8650.0,477.011298828125,810.3662866210938,810.3750415039062,810.2154565429687,173.0,50.0,0.0,0.0,61.936867958219125,8650,33.04898765563965,0.2744626593589783,0.8968081259727478,8650.0,108.9199070930481
-1.5239953994750977,3.538046417236328,-849.4615307617188,33.21603294372559,8700.0,482.65990844726565,823.5392333984375,823.5539916992187,823.8673291015625,174.0,50.0,0.0,0.0,65.31692295809088,8700,33.21603294372559,0.2658641624450684,0.901825704574585,8700.0,109.68540620803833
-1.5239953994750977,3.5180553245544433,-862.7680126953124,33.749691543579104,8750.0,498.3627661132812,836.57857421875,836.5770092773438,836.87228515625,175.0,50.0,0.0,0.0,67.63138952598895,8750,33.749691543579104,0.26537390410900114,0.9170866727828979,8750.0,110.42471051216125
-1.5239953994750977,3.5011711502075196,-875.9996118164063,33.26046684265137,8800.0,530.1596264648438,848.47705078125,848.4888793945313,848.6743725585937,176.0,50.0,0.0,0.0,74.49743629456646,8800,33.26046684265137,0.2595295488834381,0.9032756519317627,8800.0,111.09587574005127
-1.5239953994750977,3.5088065242767335,-890.7986547851563,34.71896530151367,8850.0,536.0616711425781,863.4513305664062,863.4391430664062,864.2051123046875,177.0,50.0,0.0,0.0,60.47843423829083,8850,34.71896530151367,0.2623319751024246,0.9448669743537903,8850.0,111.92261815071106
-1.5239953994750977,3.5728431606292723,-901.1141650390625,33.25901107788086,8900.0,521.5559252929687,874.2294067382812,874.2182080078124,874.611455078125,178.0,50.0,0.0,0.0,67.60110822968528,8900,33.25901107788086,0.29470318257808686,0.9022290086746216,8900.0,112.66225218772888
-1.5239953994750977,3.5042346954345702,-914.8118725585938,34.08991416931153,8950.0,565.2521276855468,888.44609375,888.4609130859375,888.6048876953125,179.0,50.0,0.0,0.0,74.01948932724797,8950,34.08991416931153,0.2722011560201645,0.9266120362281799,8950.0,113.33775043487549
-1.5239953994750977,3.5687327575683594,-926.2522119140625,32.50533157348633,9000.0,527.6609460449218,900.3041625976563,900.3118823242188,900.2527270507812,180.0,50.0,0.0,0.0,77.67793513899528,9000,32.50533157348633,0.25584767043590545,0.8818054676055909,9000.0,113.98143410682678
